dataset,split,class_name,method,path,frame_count,planned_frames,detected_frames,detection_rate,median_box_width_px,median_score,median_centre_step_px,max_centre_step_px
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id29_id33_0000.mp4,139,19,19,1.0,130.0,1.0,15.217674255371094,66.4906005859375
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id29_id37_0002.mp4,392,50,50,1.0,130.0,1.0,0.0,42.63801193237305
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id2_id21_0001.mp4,252,33,33,1.0,155.0,1.0,9.879059791564941,34.5
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id2_id30_0005.mp4,447,57,57,1.0,156.0,1.0,0.0,38.46101760864258
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id2_id3_0002.mp4,427,55,55,1.0,130.0,1.0,14.0,32.202484130859375
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id2_id9_0004.mp4,361,46,46,1.0,155.0,1.0,0.0,35.0
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id30_id26_0008.mp4,204,27,27,1.0,155.0,1.0,12.560725212097168,38.46101760864258
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id30_id2_0007.mp4,469,60,60,1.0,155.0,1.0,0.0,38.46101760864258
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id30_id33_0007.mp4,502,64,64,1.0,156.0,1.0,0.0,56.88584899902344
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id30_id37_0002.mp4,392,50,50,1.0,130.0,1.0,0.0,35.794551849365234
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id30_id3_0008.mp4,457,58,58,1.0,130.0,1.0,7.8102498054504395,34.5
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id31_id20_0003.mp4,336,43,43,1.0,156.0,1.0,10.656465530395508,24.041629791259766
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id31_id29_0002.mp4,178,24,24,1.0,144.0,1.0,11.800423622131348,29.347061157226562
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id31_id33_0001.mp4,433,55,55,1.0,156.0,1.0,13.415760040283203,86.58522033691406
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id31_id35_0007.mp4,398,51,51,1.0,156.0,1.0,10.617202758789062,49.72926712036133
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id31_id4_0001.mp4,458,59,59,1.0,156.0,1.0,12.922327041625977,51.244510650634766
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id32_id21_0008.mp4,321,41,41,1.0,130.0,1.0,15.0,34.5
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id32_id31_0009.mp4,189,25,24,0.96,130.0,1.0,0.0,32.202484130859375
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id32_id38_0002.mp4,300,39,36,0.9230769230769231,156.0,1.0,17.0,73.83258056640625
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id33_id30_0008.mp4,496,63,63,1.0,156.0,1.0,0.0,30.92733383178711
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id33_id35_0008.mp4,208,27,27,1.0,156.0,1.0,12.27314567565918,42.90105056762695
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id34_id29_0005.mp4,467,60,60,1.0,130.0,1.0,14.0,45.54119110107422
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id34_id32_0004.mp4,427,55,55,1.0,130.0,1.0,11.792495727539062,36.0
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id34_id38_0001.mp4,260,34,34,1.0,155.0,1.0,10.630146026611328,54.708316802978516
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id35_id28_0006.mp4,322,42,42,1.0,156.0,1.0,0.0,42.5
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id35_id32_0001.mp4,570,73,73,1.0,130.0,1.0,0.0,32.202484130859375
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id35_id38_0005.mp4,458,59,59,1.0,156.0,1.0,0.0,22.803508758544922
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id35_id9_0007.mp4,429,55,55,1.0,130.0,1.0,0.0,32.202484130859375
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id37_id28_0000.mp4,183,24,24,1.0,130.0,1.0,14.0,84.50444030761719
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id37_id30_0001.mp4,326,42,42,1.0,130.0,1.0,7.280109882354736,32.649654388427734
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id37_id33_0001.mp4,433,55,55,1.0,130.0,1.0,14.0,94.04785919189453
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id37_id3_0002.mp4,427,55,55,1.0,155.0,1.0,12.218240737915039,40.30198669433594
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id38_id20_0005.mp4,281,36,36,1.0,156.0,1.0,8.246211051940918,20.51828384399414
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id38_id30_0003.mp4,280,36,32,0.8888888888888888,130.0,1.0,0.0,29.0
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id38_id33_0005.mp4,195,26,26,1.0,156.0,1.0,17.0,70.7000732421875
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id38_id37_0006.mp4,453,58,58,1.0,156.0,1.0,0.0,24.39774513244629
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id3_id0_0001.mp4,302,39,38,0.9743589743589743,130.0,1.0,7.071067810058594,47.01063537597656
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id3_id28_0002.mp4,176,23,23,1.0,130.0,1.0,8.558621406555176,57.69098663330078
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id3_id31_0009.mp4,189,25,25,1.0,130.0,1.0,0.0,38.46101760864258
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id3_id4_0005.mp4,466,60,60,1.0,130.0,1.0,14.0,45.54119110107422
CelebDFv3,val,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id40_id43_0001.mp4,340,44,44,1.0,109.0,1.0,2.1213202476501465,48.992347717285156
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id41_id47_0007.mp4,112,15,15,1.0,156.0,1.0,0.0,24.39774513244629
CelebDFv3,val,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id43_id45_0003.mp4,312,40,40,1.0,156.0,1.0,0.0,24.041629791259766
CelebDFv3,val,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id45_id40_0009.mp4,315,41,41,1.0,156.0,1.0,0.0,24.39774513244629
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id46_id39_0004.mp4,279,36,36,1.0,156.0,1.0,0.0,24.041629791259766
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id47_id39_0004.mp4,279,36,36,1.0,156.0,1.0,0.0,17.5
CelebDFv3,val,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id49_id52_0009.mp4,326,42,42,1.0,130.0,1.0,15.0,51.865211486816406
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id4_id28_0002.mp4,176,23,23,1.0,130.0,1.0,10.29563045501709,45.221675872802734
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id4_id31_0007.mp4,454,58,58,1.0,156.0,1.0,0.0,25.5
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id4_id6_0007.mp4,556,71,71,1.0,156.0,1.0,7.879268169403076,69.0
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id51_id58_0002.mp4,465,59,59,1.0,156.0,1.0,8.062257766723633,29.614185333251953
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id53_id56_0002.mp4,361,46,46,1.0,90.0,1.0,10.0,60.8276252746582
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id55_id53_0002.mp4,202,27,27,1.0,187.0,1.0,8.5,38.967933654785156
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id56_id55_0008.mp4,426,55,54,0.9818181818181818,130.0,1.0,14.0,87.132080078125
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id58_id56_0002.mp4,361,46,46,1.0,130.0,1.0,14.0,67.68492889404297
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id6_id20_0007.mp4,346,45,45,1.0,130.0,1.0,9.05538558959961,67.24767303466797
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id6_id31_0001.mp4,368,47,47,1.0,130.0,1.0,0.0,31.62277603149414
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id6_id3_0001.mp4,379,49,49,1.0,130.0,1.0,13.152946472167969,33.0151481628418
CelebDFv3,val,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id7_id13_0005.mp4,308,40,40,1.0,90.0,1.0,10.0,24.0
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id9_id0_0003.mp4,528,67,67,1.0,130.0,1.0,11.236102104187012,41.01219177246094
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id9_id28_0001.mp4,332,43,43,1.0,130.0,1.0,0.0,45.54119110107422
CelebDFv3,train,fake,FaceReenact/TPSMM,FAKE/FaceReenact/TPSMM/id9_id31_0006.mp4,364,47,47,1.0,130.0,1.0,12.0,38.02959442138672
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id0_id20_0001.mp4,303,39,39,1.0,132.46875,1.0,13.614837646484375,57.24250411987305
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id0_id28_0002.mp4,350,45,45,1.0,160.4343719482422,1.0,3.7655715942382812,24.978532791137695
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id0_id6_0009.mp4,520,66,66,1.0,111.86250305175781,1.0,12.51092529296875,47.858577728271484
CelebDFv3,val,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id13_id7_0001.mp4,349,45,45,1.0,133.875,1.0,0.0,14.875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id20_id26_0008.mp4,338,44,44,1.0,136.90625,1.0,0.0,42.78461456298828
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id20_id2_0005.mp4,324,42,42,1.0,171.4375,1.0,17.194381713867188,127.70785522460938
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id20_id34_0000.mp4,315,41,41,1.0,120.375,1.0,10.418336868286133,59.8148193359375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id20_id3_0009.mp4,334,43,43,1.0,233.09999084472656,1.0,22.86261749267578,44.44944381713867
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id20_id9_0006.mp4,328,42,42,1.0,120.0062484741211,1.0,9.912579536437988,33.98822021484375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id21_id29_0005.mp4,165,22,22,1.0,137.02500915527344,1.0,15.225006103515625,48.55352020263672
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id21_id32_0009.mp4,319,41,41,1.0,193.42813110351562,1.0,0.0,77.2013931274414
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id21_id37_0001.mp4,262,34,34,1.0,145.1062469482422,1.0,15.975006103515625,155.3817596435547
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id21_id4_0008.mp4,322,42,42,1.0,130.0,1.0,14.0,32.202484130859375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id22_id26_0005.mp4,365,47,47,1.0,120.29061889648438,1.0,10.450334548950195,26.4375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id26_id29_0003.mp4,249,32,32,1.0,119.25,1.0,13.25,37.47665786743164
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id26_id31_0002.mp4,322,42,42,1.0,172.25,1.0,18.550048828125,64.91485595703125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id26_id37_0001.mp4,320,41,41,1.0,99.375,1.0,16.304428100585938,45.15218734741211
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id28_id0_0000.mp4,330,43,43,1.0,143.74374389648438,1.0,6.595101356506348,94.6771469116211
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id28_id22_0000.mp4,330,43,43,1.0,143.74374389648438,1.0,12.844121932983398,89.51971435546875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id28_id29_0006.mp4,323,42,42,1.0,100.4625015258789,1.0,9.623417854309082,34.6976432800293
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id28_id32_0002.mp4,310,40,40,1.0,118.96875,1.0,6.900391578674316,41.137691497802734
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id28_id3_0001.mp4,333,43,43,1.0,142.7624969482422,1.0,0.0,35.469600677490234
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id28_id9_0005.mp4,332,43,43,1.0,144.08436584472656,1.0,5.328665733337402,47.587493896484375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id29_id28_0003.mp4,344,44,44,1.0,145.1062469482422,1.0,0.0,31.95001220703125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id29_id34_0003.mp4,344,44,44,1.0,145.1062469482422,1.0,0.0,31.95001220703125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id29_id38_0000.mp4,429,55,55,1.0,143.77499389648438,1.0,7.589282035827637,63.89996337890625
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id2_id26_0001.mp4,376,48,48,1.0,186.0,1.0,0.0,25.714780807495117
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id2_id35_0007.mp4,470,60,60,1.0,187.0,1.0,3.1622776985168457,40.07804870605469
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id2_id4_0001.mp4,376,48,48,1.0,186.0,1.0,0.0,34.09178924560547
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id30_id20_0006.mp4,366,47,47,1.0,119.53125,1.0,11.04960823059082,50.398799896240234
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id30_id28_0003.mp4,470,60,60,1.0,143.4375,1.0,15.9375,75.30889892578125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id30_id31_0009.mp4,479,61,61,1.0,144.765625,1.0,0.0,15.9375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id30_id34_0005.mp4,448,57,57,1.0,143.4375,1.0,4.69563102722168,27.23465919494629
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id30_id38_0000.mp4,504,64,64,1.0,143.4375,1.0,18.318979263305664,82.04330444335938
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id30_id4_0008.mp4,497,63,63,1.0,143.4375,1.0,0.0,28.251937866210938
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id31_id21_0005.mp4,349,45,45,1.0,144.765625,1.0,11.366918563842773,49.769256591796875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id31_id2_0002.mp4,485,62,62,1.0,119.53125,1.0,0.0,79.6875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id31_id34_0002.mp4,485,62,62,1.0,119.53125,1.0,0.0,79.6875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id31_id37_0007.mp4,455,58,58,1.0,172.65625,1.0,0.0,30.315017700195312
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id31_id6_0005.mp4,349,45,45,1.0,144.765625,1.0,0.0,49.769256591796875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id32_id28_0007.mp4,457,58,58,1.0,120.57499694824219,1.0,0.0,24.973644256591797
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id32_id34_0006.mp4,464,59,57,0.9661016949152542,83.4749984741211,1.0,10.22439193725586,56.62727737426758
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id33_id21_0001.mp4,446,57,57,1.0,143.09999084472656,1.0,15.899993896484375,84.85433197021484
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id33_id32_0001.mp4,446,57,57,1.0,143.09999084472656,1.0,15.899993896484375,84.85433197021484
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id33_id38_0006.mp4,266,35,35,1.0,144.4250030517578,1.0,15.899993896484375,65.55738067626953
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id34_id30_0002.mp4,322,42,42,1.0,144.4250030517578,1.0,15.899993896484375,96.80664825439453
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id34_id33_0002.mp4,322,42,42,1.0,144.4250030517578,1.0,15.366589546203613,81.60592651367188
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id35_id20_0008.mp4,209,27,27,1.0,100.69999694824219,1.0,10.931243896484375,24.296676635742188
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id35_id2_0002.mp4,380,49,49,1.0,119.25,1.0,8.19625186920166,50.70612716674805
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id35_id33_0003.mp4,454,58,58,1.0,205.375,1.0,16.968263626098633,71.85910034179688
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id35_id4_0001.mp4,508,65,65,1.0,119.25,1.0,0.0,41.90017318725586
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id37_id20_0008.mp4,483,62,62,1.0,144.4499969482422,1.0,10.053515434265137,25.421274185180664
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id37_id29_0000.mp4,502,64,64,1.0,145.78750610351562,1.0,0.0,16.050048828125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id37_id31_0000.mp4,502,64,64,1.0,145.78750610351562,1.0,0.0,22.230276107788086
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id37_id34_0008.mp4,483,62,62,1.0,144.4499969482422,1.0,0.0,35.88888931274414
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id37_id4_0008.mp4,483,62,62,1.0,144.4499969482422,1.0,4.728776454925537,27.646160125732422
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id38_id26_0005.mp4,459,59,59,1.0,101.6500015258789,1.0,0.0,13.541170120239258
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id38_id31_0001.mp4,261,34,34,1.0,144.4499969482422,1.0,0.0,47.48126220703125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id38_id35_0000.mp4,466,60,59,0.9833333333333333,144.4499969482422,1.0,11.577859878540039,35.88888931274414
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id39_id46_0002.mp4,310,40,40,1.0,143.4375,1.0,8.6328125,18.794260025024414
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id3_id20_0008.mp4,458,59,59,1.0,130.0,1.0,7.211102485656738,31.764760971069336
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id3_id2_0003.mp4,372,48,48,1.0,158.4375,1.0,17.7734375,35.546875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id3_id37_0001.mp4,380,49,49,1.0,156.0,1.0,14.0,29.90401268005371
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id3_id6_0009.mp4,497,63,63,1.0,179.5625,1.0,1.9533694982528687,43.23995590209961
CelebDFv3,val,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id40_id45_0005.mp4,322,42,42,1.0,172.25,1.0,17.427688598632812,43.26078414916992
CelebDFv3,val,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id42_id45_0001.mp4,315,41,41,1.0,91.0,1.0,4.609772205352783,13.79311466217041
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id44_id41_0005.mp4,333,43,43,1.0,144.4250030517578,1.0,15.900001525878906,80.4249038696289
CelebDFv3,val,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id45_id43_0000.mp4,312,40,40,1.0,172.25,1.0,12.863419532775879,59.99189758300781
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id46_id41_0007.mp4,335,43,43,1.0,105.46875,1.0,8.549967765808105,16.16380500793457
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id47_id41_0001.mp4,316,41,41,1.0,116.71875762939453,1.0,12.3203125,31.780054092407227
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id4_id20_0005.mp4,467,60,60,1.0,133.9406280517578,1.0,14.71875,32.91212463378906
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id4_id2_0001.mp4,459,59,59,1.0,158.96250915527344,1.0,16.76503562927246,56.28836441040039
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id4_id35_0009.mp4,483,62,62,1.0,133.9406280517578,1.0,14.71875,35.324981689453125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id51_id53_0006.mp4,461,59,59,1.0,84.26249694824219,1.0,7.339748382568359,41.57561492919922
CelebDFv3,val,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id52_id49_0006.mp4,455,58,58,1.0,145.78750610351562,1.0,0.0,32.100006103515625
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id53_id58_0004.mp4,477,61,61,1.0,144.4499969482422,1.0,0.0,22.698131561279297
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id55_id56_0004.mp4,449,57,57,1.0,84.26249694824219,1.0,12.722061157226562,131.29486083984375
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id56_id58_0006.mp4,267,35,35,1.0,121.7125015258789,1.0,12.715534210205078,29.90740966796875
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id60_id5_0001.mp4,433,55,46,0.8363636363636363,145.78750610351562,1.0,19.39372444152832,84.72827911376953
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id6_id28_0004.mp4,458,59,59,1.0,228.140625,1.0,20.395137786865234,60.36484909057617
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id6_id31_0006.mp4,294,38,38,1.0,158.96250915527344,1.0,10.329350471496582,35.32501220703125
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id6_id3_0007.mp4,557,71,71,1.0,133.9406280517578,1.0,13.348441123962402,59.973270416259766
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id8_id2_0003.mp4,401,51,51,1.0,111.86250305175781,1.0,12.248456001281738,50.15727996826172
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id9_id21_0001.mp4,437,56,56,1.0,191.34375,1.0,20.606246948242188,49.805076599121094
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id9_id2_0004.mp4,362,47,47,1.0,229.6125030517578,1.0,0.0,58.69999313354492
CelebDFv3,train,fake,FaceSwap/BlendFace,FAKE/FaceSwap/BlendFace/id9_id3_0001.mp4,437,56,56,1.0,191.34375,1.0,20.606246948242188,49.805076599121094
CelebDFv3,train,fake,FaceSwap/Celeb-DF-v2,FAKE/FaceSwap/Celeb-DF-v2/id0_id20_0004.mp4,326,42,42,1.0,159.3000030517578,1.0,16.817583084106445,72.26368713378906
CelebDFv3,train,fake,FaceSwap/Celeb-DF-v2,FAKE/FaceSwap/Celeb-DF-v2/id0_id21_0007.mp4,479,61,61,1.0,191.75,1.0,4.664373874664307,42.77500915527344
CelebDFv3,train,fake,FaceSwap/Celeb-DF-v2,FAKE/FaceSwap/Celeb-DF-v2/id0_id28_0000.mp4,469,60,60,1.0,94.4000015258789,1.0,10.889053344726562,38.94810104370117
CelebDFv3,train,fake,FaceSwap/Celeb-DF-v2,FAKE/FaceSwap/Celeb-DF-v2/id0_id2_0002.mp4,350,45,45,1.0,132.75,1.0,0.0,25.031597137451172
CelebDFv3,train,fake,FaceSwap/Celeb-DF-v2,FAKE/FaceSwap/Celeb-DF-v2/id0_id3_0004.mp4,326,42,42,1.0,160.77499389648438,1.0,16.817583084106445,72.26368713378906
