dataset,relative_path,width,height,resolution,frame_count,fps,duration_seconds,file_size_bytes,file_size_mb,status,error
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id57_0001.mp4,856,478,856x478,457,30.0,15.233,303451,0.289,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id57_0008.mp4,856,478,856x478,456,29.0,15.724,373731,0.356,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id57_0009.mp4,856,478,856x478,335,29.0,11.552,395950,0.378,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id58_0000.mp4,856,478,856x478,446,30.0,14.867,220196,0.21,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id58_0001.mp4,856,478,856x478,458,29.0,15.793,236720,0.226,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id58_0002.mp4,856,478,856x478,466,30.0,15.533,304054,0.29,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id58_0006.mp4,856,478,856x478,458,30.0,15.267,268027,0.256,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id56_id58_0009.mp4,856,478,856x478,450,29.0,15.517,372520,0.355,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id49_0000.mp4,856,478,856x478,278,30.0,9.267,271757,0.259,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id49_0002.mp4,856,478,856x478,437,29.0,15.069,323767,0.309,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id49_0007.mp4,856,478,856x478,383,30.0,12.767,269162,0.257,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id50_0002.mp4,856,478,856x478,464,30.0,15.467,206817,0.197,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id50_0004.mp4,856,478,856x478,473,30.0,15.767,578093,0.551,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id50_0007.mp4,856,478,856x478,438,30.0,14.6,313497,0.299,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id51_0000.mp4,856,478,856x478,438,30.0,14.6,287477,0.274,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id51_0005.mp4,856,478,856x478,383,30.0,12.767,554931,0.529,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id51_0006.mp4,856,478,856x478,461,29.0,15.897,404217,0.385,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id52_0002.mp4,856,478,856x478,541,30.0,18.033,391716,0.374,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id52_0003.mp4,856,478,856x478,466,30.0,15.533,303124,0.289,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id52_0005.mp4,856,478,856x478,464,30.0,15.467,509076,0.485,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id52_0006.mp4,856,478,856x478,455,29.0,15.69,356256,0.34,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id53_0000.mp4,856,478,856x478,473,30.0,15.767,310722,0.296,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id53_0002.mp4,856,478,856x478,305,30.0,10.167,312832,0.298,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id53_0004.mp4,856,478,856x478,477,30.0,15.9,401909,0.383,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id54_0000.mp4,856,478,856x478,483,30.0,16.1,363161,0.346,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id54_0002.mp4,856,478,856x478,447,30.0,14.9,287805,0.274,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id54_0004.mp4,856,478,856x478,494,30.0,16.467,719285,0.686,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id54_0008.mp4,856,478,856x478,349,30.0,11.633,229358,0.219,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0000.mp4,856,478,856x478,449,30.0,14.967,355979,0.339,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0001.mp4,856,478,856x478,322,30.0,10.733,348816,0.333,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0002.mp4,856,478,856x478,418,30.0,13.933,215011,0.205,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0003.mp4,856,478,856x478,474,30.0,15.8,357676,0.341,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0004.mp4,856,478,856x478,449,30.0,14.967,885319,0.844,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0007.mp4,856,478,856x478,481,30.0,16.033,402434,0.384,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id55_0008.mp4,856,478,856x478,427,30.0,14.233,360915,0.344,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id56_0003.mp4,856,478,856x478,447,30.0,14.9,316114,0.301,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id56_0008.mp4,856,478,856x478,351,30.0,11.7,253345,0.242,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id58_0002.mp4,856,478,856x478,466,30.0,15.533,268123,0.256,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id57_id58_0006.mp4,856,478,856x478,458,30.0,15.267,309894,0.296,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id49_0004.mp4,856,478,856x478,414,30.0,13.8,472316,0.45,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id49_0008.mp4,856,478,856x478,311,30.0,10.367,205052,0.196,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id51_0003.mp4,856,478,856x478,329,30.0,10.967,204528,0.195,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id51_0004.mp4,856,478,856x478,447,29.0,15.414,378567,0.361,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id51_0007.mp4,856,478,856x478,450,30.0,15.0,426196,0.406,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id52_0002.mp4,856,478,856x478,541,30.0,18.033,695189,0.663,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id52_0007.mp4,856,478,856x478,494,30.0,16.467,359512,0.343,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id52_0008.mp4,856,478,856x478,551,30.0,18.367,297738,0.284,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id53_0007.mp4,856,478,856x478,447,30.0,14.9,570479,0.544,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id54_0004.mp4,856,478,856x478,494,30.0,16.467,516896,0.493,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id55_0007.mp4,856,478,856x478,481,30.0,16.033,538242,0.513,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id55_0008.mp4,856,478,856x478,427,30.0,14.233,315572,0.301,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id56_0002.mp4,856,478,856x478,362,30.0,12.067,515115,0.491,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id56_0006.mp4,856,478,856x478,267,30.0,8.9,234146,0.223,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id58_id57_0003.mp4,856,478,856x478,455,30.0,15.167,184365,0.176,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id5_0000.mp4,856,478,856x478,307,30.0,10.233,253865,0.242,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id5_0004.mp4,856,478,856x478,478,30.0,15.933,376762,0.359,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id5_0005.mp4,856,478,856x478,405,30.0,13.5,184907,0.176,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id60_0000.mp4,856,478,856x478,477,30.0,15.9,444527,0.424,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id60_0001.mp4,856,478,856x478,433,30.0,14.433,671414,0.64,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id60_0006.mp4,856,478,856x478,451,30.0,15.033,455352,0.434,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id60_0007.mp4,856,478,856x478,494,30.0,16.467,290898,0.277,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id59_id61_0004.mp4,856,478,856x478,460,30.0,15.333,304854,0.291,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id5_id59_0003.mp4,942,500,942x500,479,30.0,15.967,452869,0.432,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id5_id59_0008.mp4,942,500,942x500,463,30.0,15.433,244752,0.233,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id5_id60_0001.mp4,942,500,942x500,433,30.0,14.433,704156,0.672,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id5_id61_0003.mp4,942,500,942x500,457,30.0,15.233,452449,0.431,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id5_id61_0008.mp4,942,500,942x500,481,30.0,16.033,335153,0.32,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id59_0000.mp4,856,478,856x478,563,30.0,18.767,492291,0.469,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id59_0001.mp4,856,478,856x478,237,30.0,7.9,177895,0.17,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id59_0003.mp4,856,478,856x478,479,30.0,15.967,389593,0.372,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id59_0009.mp4,856,478,856x478,363,30.0,12.1,331605,0.316,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0000.mp4,856,478,856x478,307,30.0,10.233,247924,0.236,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0001.mp4,856,478,856x478,380,30.0,12.667,375159,0.358,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0002.mp4,856,478,856x478,534,30.0,17.8,419382,0.4,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0004.mp4,856,478,856x478,478,30.0,15.933,353001,0.337,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0005.mp4,856,478,856x478,405,30.0,13.5,239718,0.229,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0007.mp4,856,478,856x478,411,30.0,13.7,270120,0.258,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id60_id5_0008.mp4,856,478,856x478,584,30.0,19.467,437075,0.417,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id59_0000.mp4,856,478,856x478,563,30.0,18.767,423742,0.404,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id59_0002.mp4,856,478,856x478,501,30.0,16.7,345485,0.329,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id59_0009.mp4,856,478,856x478,363,30.0,12.1,379830,0.362,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id5_0000.mp4,856,478,856x478,307,30.0,10.233,206614,0.197,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id5_0002.mp4,856,478,856x478,534,30.0,17.8,416763,0.397,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id5_0009.mp4,856,478,856x478,368,30.0,12.267,304789,0.291,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id60_0000.mp4,856,478,856x478,477,30.0,15.9,337817,0.322,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id61_id60_0002.mp4,856,478,856x478,365,30.0,12.167,307477,0.293,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id0_0001.mp4,942,500,942x500,303,30.0,10.1,350279,0.334,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id0_0006.mp4,942,500,942x500,534,30.0,17.8,342386,0.327,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id16_0000.mp4,942,500,942x500,317,30.0,10.567,559425,0.534,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id16_0003.mp4,942,500,942x500,303,30.0,10.1,431682,0.412,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id16_0004.mp4,942,500,942x500,410,30.0,13.667,884619,0.844,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id16_0008.mp4,942,500,942x500,337,30.0,11.233,293364,0.28,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id17_0000.mp4,942,500,942x500,305,30.0,10.167,339797,0.324,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id17_0008.mp4,942,500,942x500,269,30.0,8.967,266182,0.254,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id1_0001.mp4,942,500,942x500,276,30.0,9.2,297462,0.284,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id1_0002.mp4,942,500,942x500,400,30.0,13.333,280597,0.268,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id20_0007.mp4,942,500,942x500,347,30.0,11.567,289533,0.276,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id20_0008.mp4,942,500,942x500,338,30.0,11.267,214010,0.204,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id23_0001.mp4,942,500,942x500,309,30.0,10.3,274154,0.261,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id26_0008.mp4,942,500,942x500,318,30.0,10.6,250605,0.239,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id28_0002.mp4,942,500,942x500,310,30.0,10.333,261989,0.25,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id28_0004.mp4,942,500,942x500,311,30.0,10.367,570359,0.544,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id2_0002.mp4,942,500,942x500,361,30.0,12.033,275759,0.263,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id2_0005.mp4,942,500,942x500,307,30.0,10.233,268579,0.256,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id2_0007.mp4,942,500,942x500,470,30.0,15.667,359099,0.342,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id2_0008.mp4,942,500,942x500,516,30.0,17.2,409301,0.39,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id30_0001.mp4,942,500,942x500,451,30.0,15.033,485214,0.463,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id30_0006.mp4,942,500,942x500,366,30.0,12.2,358630,0.342,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id30_0008.mp4,942,500,942x500,497,30.0,16.567,280932,0.268,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0001.mp4,942,500,942x500,369,30.0,12.3,333082,0.318,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0002.mp4,942,500,942x500,485,30.0,16.167,310682,0.296,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0004.mp4,942,500,942x500,465,30.0,15.5,963863,0.919,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0005.mp4,942,500,942x500,349,30.0,11.633,320275,0.305,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0006.mp4,942,500,942x500,365,30.0,12.167,295886,0.282,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0007.mp4,942,500,942x500,455,30.0,15.167,321687,0.307,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id31_0009.mp4,942,500,942x500,475,30.0,15.833,448178,0.427,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id35_0001.mp4,942,500,942x500,508,30.0,16.933,530101,0.506,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id35_0007.mp4,942,500,942x500,399,30.0,13.3,336618,0.321,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id37_0005.mp4,942,500,942x500,458,30.0,15.267,323847,0.309,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id37_0007.mp4,942,500,942x500,473,30.0,15.767,330981,0.316,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id3_0000.mp4,942,500,942x500,458,30.0,15.267,802053,0.765,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id3_0001.mp4,942,500,942x500,380,30.0,12.667,368068,0.351,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id3_0003.mp4,942,500,942x500,372,30.0,12.4,537236,0.512,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id3_0005.mp4,942,500,942x500,398,30.0,13.267,426399,0.407,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id3_0006.mp4,942,500,942x500,409,30.0,13.633,359031,0.342,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id3_0007.mp4,942,500,942x500,361,30.0,12.033,371759,0.355,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id4_0004.mp4,942,500,942x500,439,30.0,14.633,1044345,0.996,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id4_0008.mp4,942,500,942x500,326,30.0,10.867,285389,0.272,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id6_id9_0007.mp4,942,500,942x500,456,30.0,15.2,373729,0.356,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id10_0007.mp4,942,500,942x500,502,30.0,16.733,653288,0.623,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id10_0009.mp4,942,500,942x500,535,30.0,17.833,1073999,1.024,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id11_0001.mp4,942,500,942x500,441,30.0,14.7,1189943,1.135,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id11_0006.mp4,942,500,942x500,316,30.0,10.533,280282,0.267,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id12_0000.mp4,942,500,942x500,376,30.0,12.533,377121,0.36,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id13_0001.mp4,942,500,942x500,349,30.0,11.633,714510,0.681,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id13_0004.mp4,942,500,942x500,352,30.0,11.733,189820,0.181,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id13_0005.mp4,942,500,942x500,309,30.0,10.3,148048,0.141,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id7_id13_0007.mp4,942,500,942x500,452,29.0,15.586,230888,0.22,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id0_0003.mp4,942,500,942x500,529,30.0,17.633,375134,0.358,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id0_0008.mp4,942,500,942x500,464,30.0,15.467,203470,0.194,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id1_0003.mp4,942,500,942x500,451,30.0,15.033,305912,0.292,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id1_0008.mp4,942,500,942x500,519,30.0,17.3,246906,0.235,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id2_0003.mp4,942,500,942x500,383,30.0,12.767,241985,0.231,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id2_0007.mp4,942,500,942x500,470,30.0,15.667,225222,0.215,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id3_0002.mp4,942,500,942x500,428,30.0,14.267,491540,0.469,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id3_0008.mp4,942,500,942x500,458,30.0,15.267,181798,0.173,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id4_0007.mp4,942,500,942x500,446,30.0,14.867,225107,0.215,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id5_0008.mp4,942,500,942x500,584,30.0,19.467,265357,0.253,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id6_0007.mp4,942,500,942x500,557,30.0,18.567,336079,0.321,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id7_0008.mp4,942,500,942x500,291,30.0,9.7,128608,0.123,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id8_id9_0003.mp4,942,500,942x500,492,30.0,16.4,290607,0.277,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id0_0003.mp4,942,500,942x500,529,30.0,17.633,547741,0.522,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id0_0004.mp4,942,500,942x500,326,30.0,10.867,707648,0.675,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id16_0001.mp4,942,500,942x500,316,30.0,10.533,467285,0.446,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id16_0007.mp4,942,500,942x500,284,30.0,9.467,354337,0.338,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id17_0000.mp4,942,500,942x500,305,30.0,10.167,303456,0.289,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id17_0004.mp4,942,500,942x500,306,30.0,10.2,820099,0.782,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id17_0005.mp4,942,500,942x500,312,30.0,10.4,424775,0.405,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id17_0006.mp4,942,500,942x500,201,30.0,6.7,248294,0.237,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id17_0008.mp4,942,500,942x500,269,30.0,8.967,503493,0.48,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id17_0009.mp4,942,500,942x500,298,30.0,9.933,263524,0.251,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id1_0004.mp4,942,500,942x500,409,30.0,13.633,865665,0.826,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id1_0008.mp4,942,500,942x500,519,30.0,17.3,938591,0.895,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id20_0002.mp4,942,500,942x500,311,30.0,10.367,306777,0.293,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id20_0005.mp4,942,500,942x500,324,30.0,10.8,772666,0.737,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id21_0001.mp4,942,500,942x500,262,30.0,8.733,343873,0.328,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id21_0002.mp4,942,500,942x500,334,30.0,11.133,260317,0.248,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id21_0005.mp4,942,500,942x500,165,30.0,5.5,213181,0.203,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id21_0006.mp4,942,500,942x500,359,30.0,11.967,319409,0.305,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id21_0009.mp4,942,500,942x500,319,30.0,10.633,240007,0.229,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id23_0000.mp4,942,500,942x500,318,30.0,10.6,463115,0.442,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id23_0004.mp4,942,500,942x500,307,30.0,10.233,681776,0.65,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id23_0005.mp4,942,500,942x500,308,30.0,10.267,374472,0.357,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id23_0006.mp4,942,500,942x500,314,30.0,10.467,314014,0.299,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id23_0009.mp4,942,500,942x500,316,30.0,10.533,264957,0.253,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id26_0000.mp4,942,500,942x500,327,30.0,10.9,267625,0.255,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id26_0004.mp4,942,500,942x500,350,30.0,11.667,696551,0.664,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id26_0009.mp4,942,500,942x500,334,30.0,11.133,341578,0.326,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id28_0001.mp4,942,500,942x500,333,30.0,11.1,358578,0.342,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id28_0004.mp4,942,500,942x500,311,30.0,10.367,582971,0.556,ok,
CelebDFv3,CelebDFv3\FAKE\FaceReenact\LivePortrait\id9_id28_0006.mp4,942,500,942x500,323,30.0,10.767,362139,0.345,ok,
